# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Wed Oct 20 23:51:13 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 8.00000 1.1499999762 2.4996678829    1.149  0.177  3.7942  4.451    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-14      0.00 7.121e-01 2.733e-01 2.608e-03 7.123e-04 6.470e-03 -1.000 1.464e-02 4.329 4.201 4.466 3.777
0.01471 0.00000 8.00000 1.2000000477 2.5068950653    1.200  0.267  3.8041  4.419    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-14      0.00 7.121e-01 2.732e-01 2.609e-03 7.123e-04 6.471e-03 -1.000 1.471e-02 4.103 3.978 4.222 3.577
0.01471 0.00000 8.00000 1.2500000000 2.5134611130    1.250  0.353  3.8138  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.122e-01 2.731e-01 2.609e-03 7.123e-04 6.470e-03 -1.000 1.471e-02 3.888 3.765 3.991 3.388
0.01471 0.00000 8.00000 1.2999999523 2.5194499493    1.300  0.434  3.8229  4.362    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.122e-01 2.731e-01 2.608e-03 7.122e-04 6.469e-03 -1.000 1.470e-02 3.685 3.564 3.774 3.208
0.01471 0.00000 8.00000 1.3499999046 2.5249314308    1.350  0.511  3.8324  4.339    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.122e-01 2.731e-01 2.608e-03 7.122e-04 6.470e-03 -1.000 1.469e-02 3.493 3.374 3.568 3.040
0.01471 0.00000 8.00000 1.3999999762 2.5299651623    1.400  0.583  3.8421  4.322    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.123e-01 2.731e-01 2.608e-03 7.122e-04 6.469e-03 -1.000 1.463e-02 3.312 3.195 3.373 2.884
0.01471 0.00000 8.00000 1.4500000477 2.5346016884    1.450  0.651  3.8530  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.123e-01 2.730e-01 2.608e-03 7.121e-04 6.468e-03 -1.000 1.472e-02 3.141 3.029 3.190 2.743
0.01471 0.00000 8.00000 1.5000000000 2.5388846397    1.500  0.718  3.8655  4.310    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.124e-01 2.729e-01 2.607e-03 7.120e-04 6.467e-03 -1.000 1.470e-02 2.976 2.869 3.011 2.614
0.01471 0.00000 8.00000 1.5499999523 2.5428512096    1.550  0.780  3.8789  4.315    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.124e-01 2.728e-01 2.607e-03 7.118e-04 6.466e-03 -1.000 1.472e-02 2.819 2.721 2.843 2.498
0.01471 0.00000 8.00000 1.6000000238 2.5465342999    1.600  0.842  3.8922  4.321    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.82e-14      0.00 7.125e-01 2.728e-01 2.606e-03 7.117e-04 6.465e-03 -1.000 1.471e-02 2.666 2.579 2.681 2.389
