# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.50000 1.0375319719 2.4804465771    1.037 -0.015  3.6547  4.039    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.807 4.952 5.569 4.198
0.0152 0.01508 6.50000 1.0499999523 2.4828116894    1.050 -0.005  3.6559  4.040    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.784 4.923 5.535 4.173
0.0152 0.01508 6.50000 1.1000000238 2.4916803837    1.099  0.033  3.6608  4.041    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.686 4.803 5.397 4.067
0.0152 0.01508 6.50000 1.1499999762 2.4996678829    1.149  0.070  3.6654  4.042    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.596 4.694 5.271 3.970
0.0152 0.01508 6.50000 1.2000000477 2.5068950653    1.200  0.105  3.6700  4.044    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.507 4.586 5.148 3.875
0.0152 0.01508 6.50000 1.2393213511 2.5121099949    1.239  0.131  3.6733  4.046    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.443 4.510 5.061 3.807
0.0152 0.01508 6.50000 1.2500000000 2.5134611130    1.250  0.139  3.6743  4.045    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.57e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.423 4.487 5.034 3.786
0.0152 0.01508 6.50000 1.2999999523 2.5194499493    1.300  0.175  3.6787  4.044    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.332 4.379 4.913 3.691
0.0152 0.01508 6.50000 1.3082528114 2.5203878880    1.308  0.180  3.6794  4.044    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.95e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.320 4.365 4.896 3.678
0.0152 0.01508 6.50000 1.3500001431 2.5249314308    1.350  0.210  3.6830  4.042    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.46e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.245 4.278 4.798 3.600
0.0152 0.01508 6.50000 1.4000000954 2.5299651623    1.400  0.246  3.6873  4.039    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.154 4.173 4.681 3.506
0.0152 0.01508 6.50000 1.4500000477 2.5346016884    1.450  0.280  3.6914  4.037    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.070 4.077 4.572 3.420
0.0152 0.01508 6.50000 1.4801601171 2.5372250080    1.480  0.298  3.6938  4.037    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.025 4.025 4.513 3.374
0.0152 0.01508 6.50000 1.5000000000 2.5388846397    1.500  0.313  3.6955  4.035    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.85e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.988 3.983 4.466 3.336
0.0152 0.01508 6.50000 1.5499999523 2.5428512096    1.550  0.348  3.6997  4.031    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.899 3.882 4.354 3.246
0.0152 0.01508 6.50000 1.5863268375 2.5455534458    1.586  0.377  3.7028  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.829 3.804 4.268 3.175
0.0152 0.01508 6.50000 1.6000000238 2.5465342999    1.600  0.388  3.7040  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.799 3.772 4.232 3.145
0.0152 0.01508 6.50000 1.6500000954 2.5499615669    1.649  0.420  3.7080  4.019    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.720 3.683 4.133 3.066
0.0152 0.01508 6.50000 1.7000000477 2.5531582832    1.699  0.455  3.7120  4.014    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.633 3.587 4.028 2.979
0.0152 0.01508 6.50000 1.7113968134 2.5538568497    1.711  0.462  3.7129  4.012    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.614 3.566 4.005 2.960
0.0152 0.01508 6.50000 1.7500000000 2.5561456680    1.749  0.491  3.7161  4.007    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.544 3.489 3.920 2.890
0.0152 0.01508 6.50000 1.7698563337 2.5572783947    1.769  0.505  3.7177  4.004    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.509 3.450 3.878 2.855
0.0152 0.01508 6.50000 1.7999999523 2.5589430332    1.799  0.529  3.7203  3.997    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.448 3.384 3.805 2.794
0.0152 0.01508 6.50000 1.8493915796 2.5615363121    1.848  0.573  3.7249  3.983    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.337 3.264 3.675 2.685
0.0152 0.01508 6.50000 1.8500000238 2.5615673065    1.849  0.574  3.7249  3.983    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.335 3.263 3.673 2.683
0.0152 0.01508 6.50000 1.9000000954 2.5640332699    1.899  0.617  3.7294  3.969    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.228 3.147 3.548 2.578
0.0152 0.01508 6.50000 1.9500001669 2.5663545132    1.950  0.661  3.7339  3.954    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.117 3.029 3.419 2.469
0.0152 0.01508 6.50000 1.9523723125 2.5664610863    1.952  0.663  3.7341  3.953    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.111 3.023 3.413 2.464
0.0152 0.01508 6.50000 2.0000000000 2.5685424805    2.000  0.713  3.7388  3.934    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.989 2.893 3.272 2.344
0.0152 0.01508 6.50000 2.0281436443 2.5697197914    2.028  0.741  3.7415  3.922    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.917 2.818 3.192 2.275
0.0152 0.01508 6.50000 2.0499999523 2.5706083775    2.050  0.767  3.7439  3.910    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.853 2.752 3.120 2.213
