# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Fri Nov  5 04:32:49 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01471 0.00000 6.00000 0.6846145391 2.3704223633    0.685  0.034  3.6122  3.641    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.686 5.063 5.858 4.193
0.01471 0.00000 6.00000 0.7000000477 2.3779268265    0.700  0.052  3.6152  3.644    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 4.641 5.000 5.780 4.138
0.01471 0.00000 6.00000 0.7226876616 2.3883254528    0.723  0.087  3.6241  3.659    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-13      0.00 7.107e-01 2.745e-01 2.638e-03 7.158e-04 6.496e-03 -1.000 1.476e-02 4.553 4.858 5.594 4.023
0.01471 0.00000 6.00000 0.7500000000 2.3998889923    0.750  0.132  3.6353  3.675    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.441 4.681 5.366 3.880
0.01471 0.00000 6.00000 0.7805930376 2.4117429256    0.781  0.159  3.6387  3.678    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.373 4.593 5.263 3.802
0.01471 0.00000 6.00000 0.8000000119 2.4187245369    0.800  0.176  3.6409  3.681    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.330 4.539 5.199 3.754
0.01471 0.00000 6.00000 0.8290172815 2.4284656048    0.829  0.200  3.6439  3.684    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.270 4.464 5.113 3.688
0.01471 0.00000 6.00000 0.8500000238 2.4350347519    0.850  0.218  3.6461  3.685    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.224 4.407 5.047 3.637
0.01471 0.00000 6.00000 0.8687584996 2.4405999184    0.868  0.233  3.6479  3.687    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.186 4.360 4.993 3.595
0.01471 0.00000 6.00000 0.8999999762 2.4492788315    0.899  0.258  3.6509  3.690    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.125 4.284 4.905 3.528
0.01471 0.00000 6.00000 0.9499999881 2.4618122578    0.950  0.296  3.6554  3.693    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 4.029 4.169 4.772 3.424
0.01471 0.00000 6.00000 0.9744014144 2.4673948288    0.974  0.313  3.6574  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.986 4.117 4.713 3.378
0.01471 0.00000 6.00000 1.0000000000 2.4729156494    1.000  0.332  3.6595  3.696    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.940 4.060 4.649 3.327
0.01471 0.00000 6.00000 1.0109714270 2.4751834869    1.011  0.339  3.6603  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.86e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.922 4.039 4.624 3.308
0.01471 0.00000 6.00000 1.0499999523 2.4828116894    1.050  0.365  3.6633  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.857 3.962 4.538 3.240
0.01471 0.00000 6.00000 1.0526007414 2.4832968712    1.052  0.367  3.6635  3.699    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.853 3.958 4.532 3.235
0.01471 0.00000 6.00000 1.1000000238 2.4916803837    1.099  0.399  3.6669  3.700    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.773 3.865 4.428 3.151
0.01471 0.00000 6.00000 1.1422456503 2.4984817505    1.142  0.424  3.6697  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.709 3.789 4.343 3.083
0.01471 0.00000 6.00000 1.1499999762 2.4996678829    1.149  0.429  3.6703  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.697 3.775 4.327 3.070
0.01471 0.00000 6.00000 1.1698299646 2.5026192665    1.169  0.440  3.6715  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.669 3.743 4.291 3.041
0.01471 0.00000 6.00000 1.2000000477 2.5068950653    1.200  0.458  3.6734  3.705    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.626 3.693 4.236 2.996
0.01471 0.00000 6.00000 1.2004088163 2.5069513321    1.200  0.458  3.6734  3.705    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.626 3.693 4.235 2.996
0.01471 0.00000 6.00000 1.2500000000 2.5134611130    1.250  0.486  3.6764  3.706    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.554 3.611 4.144 2.921
0.01471 0.00000 6.00000 1.2999999523 2.5194499493    1.300  0.514  3.6791  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.485 3.532 4.057 2.850
0.01471 0.00000 6.00000 1.3499999046 2.5249314308    1.350  0.539  3.6818  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.424 3.462 3.978 2.786
0.01471 0.00000 6.00000 1.3760294914 2.5276043415    1.376  0.551  3.6831  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.392 3.426 3.939 2.753
0.01471 0.00000 6.00000 1.3999999762 2.5299651623    1.400  0.563  3.6843  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.362 3.392 3.902 2.723
0.01471 0.00000 6.00000 1.4500000477 2.5346016884    1.450  0.589  3.6866  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.298 3.321 3.824 2.657
0.01471 0.00000 6.00000 1.5000000000 2.5388846397    1.500  0.611  3.6889  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.243 3.259 3.755 2.600
0.01471 0.00000 6.00000 1.5152676105 2.5401277542    1.515  0.617  3.6896  3.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 7.107e-01 2.745e-01 2.620e-03 7.153e-04 6.497e-03 -1.000 1.476e-02 3.226 3.240 3.734 2.583
